id,ra,dec,photo_z,density,overdensity,s_cluster,s_filament,environment,group_id,n_g,galaxy_type,flag
584008,149.924784,2.188145,0.9465,2.51,1.08,0.003053,0.005585,field,4654,2,satellite,0
583994,150.607273,2.187746,0.9403,1.56,0.67,0.001515,0.005786,field,4721,2,satellite,0
583950,150.130372,2.185945,0.3313,2.39,0.94,0.004281,0.003693,field,380,15,satellite,0
583947,149.620718,2.185732,1.0389,3.01,1.38,0.098696,0.640831,filament,5773,2,satellite,0
583930,150.537405,2.187427,0.8114,10.47,4.15,0.284720,0.300827,filament,2856,160,satellite,0
584137,149.929752,2.189059,1.1862,1.20,0.66,0.000218,0.004000,field,7135,2,satellite,0
583872,150.213687,2.186674,0.8144,3.99,1.58,0.019391,0.012395,field,3122,4,satellite,0
583819,149.502853,2.187636,0.9910,1.86,0.80,0.000354,0.004083,field,5382,2,satellite,0
583711,150.083040,2.186651,0.7949,2.69,1.06,0.016309,0.073275,filament,3009,5,satellite,0
583665,150.542490,2.185044,0.8031,7.99,3.17,0.212848,0.198210,cluster,2856,160,satellite,0
583615,149.742473,2.187069,0.9495,2.30,0.99,0.000000,0.038318,filament,4651,33,satellite,0
583611,150.075506,2.187029,1.0894,1.67,0.81,0.037359,0.185847,filament,6120,2,satellite,0
583538,149.897971,2.187729,0.9832,1.99,0.86,0.004020,0.046460,filament,5194,2,satellite,0
583530,150.018903,2.187433,0.9339,10.96,4.69,0.342603,0.680660,filament,3455,121,satellite,0
583516,149.429265,2.187632,1.1342,1.84,0.93,0.008345,0.081766,filament,6463,2,satellite,0
583450,149.786644,2.183821,1.1030,4.00,1.95,0.082687,0.145285,filament,6212,21,satellite,0
583831,150.220137,2.185466,0.3594,4.73,1.90,0.029389,0.156546,filament,460,10,satellite,0
584142,150.044865,2.184357,0.2600,3.96,1.48,0.122585,0.144859,filament,179,2,satellite,0
583398,150.163093,2.186961,0.9204,9.67,4.07,0.237471,0.524759,filament,4413,21,satellite,0
584194,150.295921,2.187576,0.3673,2.81,1.13,0.000000,0.049685,filament,510,30,satellite,0
584200,150.146446,2.185898,0.9350,10.38,4.44,0.455623,0.443765,cluster,4413,21,satellite,0
585081,150.392135,2.189663,1.0798,3.87,1.86,0.146606,0.231209,filament,6036,9,satellite,0
585054,150.494668,2.187921,0.3580,3.83,1.54,0.028455,0.043462,filament,511,2,satellite,0
585020,150.026947,2.188144,0.8491,4.44,1.78,0.195202,0.127832,cluster,3664,3,satellite,0
585002,150.542350,2.190104,0.9347,4.55,1.95,0.057569,0.118795,filament,4415,12,satellite,0
584975,149.728208,2.188920,0.7951,1.17,0.46,0.000397,0.001526,field,2954,3,satellite,0
584961,149.493898,2.189809,0.8603,2.08,0.83,0.005531,0.010937,field,3661,5,satellite,0
584913,149.605997,2.189209,1.1320,2.78,1.39,0.069013,0.075851,filament,6514,3,satellite,0
584737,149.883473,2.189441,0.8748,2.23,0.91,0.028733,0.026456,field,3901,4,satellite,0
584687,150.204118,2.186976,0.3511,3.85,1.54,0.025436,0.071197,filament,460,10,satellite,0
584198,150.494152,2.187370,0.3403,0.91,0.36,0.000151,0.000140,field,421,2,satellite,0
584664,150.528183,2.185955,0.7999,3.97,1.57,0.195097,0.193253,cluster,2856,160,satellite,0
584632,150.507663,2.187219,0.3714,5.68,2.28,0.019416,0.029063,filament,561,11,satellite,0
584610,150.097731,2.189210,0.8647,3.76,1.52,0.022337,0.215845,filament,3455,121,satellite,0
584593,150.016120,2.189214,0.8193,4.67,1.85,0.041836,0.025702,field,3124,9,satellite,0
584489,150.099664,2.188495,0.9282,8.11,3.45,0.176697,0.559191,filament,3455,121,satellite,0
584465,150.314548,2.186043,0.3602,3.60,1.44,0.006918,0.084045,filament,510,30,satellite,0
584440,150.040734,2.189058,0.8684,1.72,0.70,0.019642,0.065231,filament,3665,4,satellite,0
584387,150.550000,2.187597,0.8366,15.53,6.17,0.148755,0.275229,filament,2856,160,satellite,0
584368,150.156626,2.187080,0.9293,20.07,8.54,0.594690,0.486201,cluster,4413,21,satellite,0
584321,149.637643,2.188845,0.9818,4.75,2.05,0.082519,0.321032,filament,4133,106,satellite,0
584655,150.699153,2.189581,1.0580,3.89,1.83,0.044797,0.114665,filament,5901,3,satellite,0
806222,149.873052,2.521934,0.7327,8.13,3.24,0.099013,0.637507,filament,1886,377,satellite,0
583370,150.661054,2.185330,0.4125,2.50,1.01,0.008424,0.063265,filament,692,3,satellite,0
583315,150.227615,2.187277,0.9997,0.65,0.28,0.000012,0.000404,field,5381,2,satellite,0
551244,150.435067,2.138027,0.7421,1.45,0.58,0.001462,0.014384,field,2675,2,satellite,0
551216,150.110307,2.138666,0.7833,0.97,0.38,0.000311,0.001851,field,2875,3,satellite,0
551163,150.567066,2.136727,0.7241,3.79,1.53,0.044016,0.032996,field,2582,15,satellite,0
551061,150.599067,2.137846,0.5291,3.36,1.33,0.117239,0.110323,field,1160,26,satellite,0
551056,150.688888,2.138850,1.1556,2.45,1.28,0.099141,0.072394,field,6639,5,satellite,0
551001,150.012213,2.138133,0.9325,10.46,4.45,0.127473,0.326506,filament,3455,121,satellite,0
550962,150.451364,2.136684,0.8387,13.76,5.48,0.096785,0.044297,field,3121,61,satellite,0
550949,150.458372,2.136630,0.8970,7.42,3.07,0.405266,0.101260,cluster,3121,61,satellite,0
550938,150.449113,2.135873,0.8509,22.50,9.00,0.688789,0.457116,cluster,3121,61,satellite,0
551276,150.597651,2.138931,0.7369,12.97,5.17,0.275887,0.121027,cluster,2582,15,satellite,0
550928,150.510495,2.138574,0.9095,2.68,1.12,0.004659,0.026102,field,4185,2,satellite,0
550907,150.642608,2.138597,0.9116,2.42,1.01,0.070623,0.050945,field,4296,3,satellite,0
550886,149.584995,2.138968,0.9908,4.60,1.97,0.030581,0.188922,filament,5254,6,satellite,0
550878,150.455074,2.137945,0.8162,10.57,4.19,0.056401,0.016708,field,3121,61,satellite,0
550864,150.426974,2.135603,0.8647,11.62,4.68,0.317844,0.481120,filament,3121,61,satellite,0
806458,149.715935,2.522121,0.4232,2.26,0.92,0.011035,0.041365,filament,759,4,satellite,0
806396,149.953649,2.523218,0.9023,1.27,0.53,0.000149,0.001922,field,4215,2,satellite,0
806297,149.829746,2.523151,0.7088,7.87,3.22,0.007911,0.089980,filament,1886,377,satellite,0
806290,149.956716,2.522336,0.9645,1.52,0.66,0.005575,0.005525,field,5084,2,satellite,0
806248,150.450868,2.522692,1.1362,3.27,1.65,0.027480,0.335635,filament,6179,8,satellite,0
550910,149.857933,2.137404,0.9007,1.29,0.54,0.006869,0.005680,field,4127,3,satellite,0
551304,149.488525,2.138460,0.6694,1.36,0.56,0.000401,0.028059,filament,1908,5,satellite,0
583331,150.079315,2.185854,0.8595,2.44,0.98,0.000000,0.139280,filament,3455,121,satellite,0
551309,150.444316,2.139035,0.8854,14.63,6.00,0.399667,0.186247,cluster,3121,61,satellite,0
551411,150.450112,2.137917,0.8124,9.24,3.66,0.054674,0.021594,field,3121,61,satellite,0
583246,150.504718,2.183011,0.3763,5.39,2.16,0.019318,0.019778,filament,561,11,satellite,0
583232,149.722722,2.183959,1.0938,2.22,1.07,0.045228,0.012837,field,6076,3,satellite,0
583211,149.728716,2.185446,0.9617,5.20,2.24,0.023847,0.047441,filament,4651,33,satellite,0
583210,149.812367,2.184905,1.1062,3.59,1.75,0.244750,0.415696,filament,6212,21,satellite,0
583189,150.030335,2.187362,0.9535,6.13,2.63,0.416676,0.313661,cluster,3455,121,satellite,0
551882,150.447562,2.137980,0.8549,24.54,9.81,0.704269,0.679890,cluster,3121,61,satellite,0
551880,150.124275,2.134730,0.7088,2.93,1.20,0.000592,0.040349,filament,2475,3,satellite,0
551856,150.221876,2.140245,1.1345,0.93,0.47,0.009217,0.011048,field,6357,8,satellite,0
551844,150.047299,2.139064,0.6918,1.55,0.64,0.000107,0.000717,field,2246,3,satellite,0
551394,149.631948,2.138769,0.9382,8.53,3.66,0.126818,0.324395,filament,4562,37,satellite,0
551775,150.509958,2.138714,0.8488,12.65,5.06,0.348516,0.265867,cluster,3246,35,satellite,0
551717,150.449354,2.137585,0.8591,28.21,11.33,0.697272,0.466239,cluster,3121,61,satellite,0
551702,149.549594,2.139121,0.9740,4.16,1.79,0.011310,0.058033,filament,4719,14,satellite,0
551687,149.647370,2.140277,1.1454,5.07,2.60,0.253888,0.254890,filament,6581,14,satellite,0
551674,149.986142,2.143497,0.2500,2.21,0.81,0.062691,0.083636,filament,137,4,satellite,0
551641,150.138757,2.137604,1.1202,19.66,9.72,0.695362,0.589106,cluster,6206,16,satellite,0
551629,150.712694,2.140450,1.1850,0.63,0.35,0.019752,0.024075,field,7131,2,satellite,0
551603,150.494217,2.136209,0.8216,4.27,1.69,0.003851,0.060793,filament,3246,35,satellite,0
551490,149.840345,2.139398,0.9334,2.77,1.18,0.005279,0.116047,filament,4650,7,satellite,0
551447,150.009718,2.140095,0.9532,8.61,3.70,0.507404,0.332031,cluster,3455,121,satellite,0
551745,149.486323,2.138738,0.4339,1.86,0.76,0.084947,0.090955,filament,803,2,satellite,0
593537,149.962743,2.201288,0.4776,0.96,0.38,0.000131,0.000709,field,1023,2,satellite,0
259218,150.046087,1.677140,0.8636,2.23,0.90,0.023386,0.075576,filament,3782,2,satellite,0
259146,149.653254,1.676912,0.6592,2.06,0.86,0.004922,0.020660,filament,1998,3,satellite,0
518809,150.542854,2.086098,0.6827,2.73,1.12,0.010926,0.025383,filament,2185,4,satellite,0
518803,150.583055,2.089323,1.1978,11.86,6.65,0.406567,0.381871,cluster,7050,6,satellite,0
518762,150.052809,2.088095,0.9192,3.80,1.60,0.021457,0.014467,field,4407,2,satellite,0
518644,149.463316,2.088700,1.1776,1.30,0.71,0.005107,0.021902,field,7049,2,satellite,0
518567,150.000209,2.088038,0.6742,3.47,1.43,0.053514,0.291231,filament,2040,11,satellite,0
518555,150.252597,2.088467,0.7077,0.99,0.40,0.000000,0.000680,field,2435,2,satellite,0
623130,150.577477,2.244809,0.8006,4.34,1.72,0.045472,0.052535,filament,3057,4,satellite,0
623121,150.519385,2.246219,1.1533,1.91,0.99,0.244713,0.222049,cluster,6519,11,satellite,0
623056,149.663277,2.244145,0.9167,8.32,3.49,0.817261,0.162035,cluster,4133,106,satellite,0
518829,150.630274,2.090285,0.9720,2.44,1.05,0.271067,0.115443,cluster,4982,16,satellite,0
623024,149.815709,2.245191,0.9556,5.03,2.16,0.030008,0.072834,filament,4482,16,satellite,0
622941,150.116562,2.241102,0.8024,7.25,2.87,0.116657,0.080857,field,2956,5,satellite,0
622927,149.888714,2.244331,1.1844,15.02,8.28,0.612744,0.366416,cluster,7059,6,satellite,0
622917,150.192097,2.245300,0.6581,3.48,1.45,0.005528,0.230305,filament,2051,2,satellite,0
622882,150.526233,2.241988,0.8308,8.29,3.29,0.431474,0.199906,cluster,2856,160,satellite,0
622857,149.971294,2.242898,0.3758,3.56,1.43,0.001886,0.002243,field,465,37,satellite,0
622851,150.332501,2.242280,0.4286,3.78,1.54,0.072092,0.064805,field,753,10,satellite,0
622830,150.257219,2.243613,0.4800,2.04,0.82,0.004945,0.007174,field,1025,5,satellite,0
622727,149.456436,2.244083,1.0703,1.46,0.69,0.012848,0.060582,filament,5964,2,satellite,0
622689,150.695107,2.245563,0.9597,1.82,0.78,0.000102,0.183428,filament,4856,2,satellite,0
622954,149.644751,2.244623,0.6088,0.91,0.39,0.000242,0.004995,field,1681,3,satellite,0
518857,150.114026,2.087045,0.1103,1.63,0.67,0.000765,0.124409,filament,7,6,satellite,0
622611,149.664939,2.241806,0.8687,4.77,1.93,0.128418,0.063130,field,3908,3,satellite,0
518914,150.393130,2.085426,0.8584,9.07,3.64,0.113174,0.125481,filament,3121,61,satellite,0
519032,150.334071,2.089873,1.1531,0.63,0.33,0.000000,0.467398,filament,6510,18,satellite,0
550765,150.138601,2.134003,0.7309,2.31,0.93,0.000827,0.045566,filament,2441,18,satellite,0
550727,150.593361,2.136025,0.7374,11.76,4.69,0.316170,0.112397,cluster,2582,15,satellite,0
550725,150.425790,2.134205,0.9995,4.80,2.07,0.120425,0.105482,field,5052,7,satellite,0
550705,150.452551,2.137549,0.9113,9.88,4.12,0.411246,0.127979,cluster,3121,61,satellite,0
550638,150.199923,2.135838,0.6656,4.67,1.94,0.214769,0.359202,filament,1909,27,satellite,0
550633,150.012558,2.138448,0.9337,10.70,4.58,0.177593,0.390242,filament,3455,121,satellite,0
550632,150.587388,2.138380,0.8600,9.06,3.64,0.136927,0.055867,field,3376,10,satellite,0
550560,150.138379,2.135665,1.1259,18.69,9.29,0.717017,0.606864,cluster,6206,16,satellite,0
550544,150.658127,2.136974,0.9827,4.21,1.81,0.034257,0.078982,filament,4853,8,satellite,0
519015,150.617325,2.086435,0.9876,16.07,6.89,0.451919,0.195282,cluster,4982,16,satellite,0
550513,149.976083,2.137805,0.9554,3.68,1.58,0.011531,0.280861,filament,4902,2,satellite,0
550497,150.105404,2.135564,0.2000,2.33,0.82,0.004541,0.041677,filament,56,3,satellite,0
550457,149.517607,2.138267,0.9787,1.96,0.84,0.001179,0.025853,field,5128,3,satellite,0
550445,150.535972,2.137756,0.9730,2.52,1.09,0.014173,0.010742,field,4852,7,satellite,0
550436,149.710718,2.134427,0.6797,5.70,2.34,0.068073,0.146622,filament,2186,5,satellite,0
550411,150.507980,2.137661,0.8301,10.25,4.07,0.026676,0.095456,filament,3246,35,satellite,0
519164,149.535435,2.089401,0.9883,4.88,2.09,0.070987,0.110134,filament,5374,11,satellite,0
519134,150.128630,2.086660,1.0639,1.41,0.67,0.036798,0.029147,field,5825,2,satellite,0
519118,149.425131,2.089515,0.9072,1.29,0.54,0.006131,0.003593,field,4243,2,satellite,0
519051,149.938219,2.088932,0.9273,3.10,1.31,0.003738,0.050618,filament,4472,2,satellite,0
550500,150.519597,2.137883,0.8380,9.80,3.90,0.137641,0.192806,filament,3246,35,satellite,0
550802,150.530738,2.136185,0.9584,5.35,2.30,0.068466,0.033594,field,4852,7,satellite,0
622581,150.520856,2.243012,0.8333,8.44,3.35,0.488916,0.254002,cluster,2856,160,satellite,0
622502,150.510734,2.243855,0.8335,11.38,4.52,0.543157,0.368694,cluster,2856,160,satellite,0
594035,150.133954,2.201744,0.6621,4.24,1.77,0.141892,0.426277,filament,1859,17,satellite,0
594006,150.018314,2.203053,0.9082,7.38,3.08,0.111309,0.116172,filament,3455,121,satellite,0
594001,150.532227,2.202917,0.8207,10.25,4.06,0.423154,0.451790,filament,2856,160,satellite,0
593979,150.580148,2.202338,0.9291,2.84,1.21,0.057482,0.091145,filament,4415,12,satellite,0
593936,149.720763,2.203496,0.7937,1.02,0.40,0.001317,0.004911,field,2954,3,satellite,0
593931,149.487699,2.201827,0.8409,2.20,0.88,0.000877,0.002428,field,3457,3,satellite,0
593897,150.057536,2.201776,1.1050,2.67,1.30,0.032537,0.131127,filament,6077,3,satellite,0
593837,150.486028,2.201101,0.4000,8.94,3.59,0.331224,0.201437,cluster,651,9,satellite,0
593829,150.116058,2.201588,1.1245,4.31,2.14,0.124020,0.327797,filament,6464,5,satellite,0
594064,150.235115,2.198688,0.3609,5.73,2.30,0.063949,0.129905,filament,460,10,satellite,0
593801,149.986357,2.202383,0.4149,3.78,1.53,0.467357,0.241853,cluster,720,16,satellite,0
593789,149.426667,2.198161,0.9587,3.13,1.35,0.025893,0.048654,filament,4417,7,satellite,0
593787,150.296146,2.202929,1.0635,2.56,1.21,0.015757,0.105334,filament,5745,4,satellite,0
593777,150.051224,2.198544,0.8507,1.49,0.59,0.000000,0.149153,filament,3665,4,satellite,0
593753,149.701051,2.198783,0.2600,2.46,0.92,0.001277,0.147769,filament,178,2,satellite,0
593721,150.101839,2.200953,0.6615,5.97,2.49,0.057240,0.197731,filament,1962,22,satellite,0
593700,149.958534,2.201482,0.4212,12.06,4.91,0.764394,0.309259,cluster,720,16,satellite,0
593694,150.446113,2.202555,0.9285,2.13,0.91,0.000169,0.083365,filament,4416,3,satellite,0
593679,150.103584,2.197934,0.6793,11.88,4.88,0.439734,0.246859,cluster,1962,22,satellite,0
593665,149.683255,2.203001,1.0443,1.49,0.69,0.000544,0.076698,filament,5800,2,satellite,0
593790,150.023311,2.201470,0.9917,4.59,1.97,0.074665,0.197741,filament,5383,2,satellite,0
594089,150.429685,2.202655,1.1390,1.67,0.85,0.062948,0.148326,filament,6584,5,satellite,0
622541,149.652273,2.243625,1.1358,1.35,0.68,0.006686,0.027155,field,6585,4,satellite,0
594113,150.547610,2.203031,0.7427,3.16,1.26,0.071530,0.072453,filament,2677,5,satellite,0
621644,150.296482,2.244098,0.9291,1.89,0.80,0.019875,0.024817,field,4572,2,satellite,0
622449,149.753151,2.243178,1.0101,13.37,5.81,0.222720,0.620849,filament,5326,26,satellite,0
622363,149.923850,2.244776,1.1940,3.10,1.73,0.203158,0.208191,filament,7220,2,satellite,0
622362,150.517522,2.241659,0.9776,4.08,1.76,0.064712,0.154278,filament,5064,11,satellite,0
622270,149.815642,2.244485,0.9701,6.37,2.75,0.044542,0.073187,filament,4482,16,satellite,0
622213,149.809784,2.242776,0.9329,3.67,1.57,0.003724,0.117873,filament,4482,16,satellite,0
622134,150.067637,2.242988,0.3392,2.19,0.87,0.000000,0.005344,field,383,9,satellite,0
622130,149.865411,2.244185,1.1518,1.36,0.70,0.000622,0.000691,field,6770,3,satellite,0
621987,149.495001,2.242693,0.9401,7.07,3.03,0.062850,0.281066,filament,4419,12,satellite,0
621976,149.526409,2.243866,0.9082,5.63,2.35,0.184001,0.241292,filament,4078,13,satellite,0
594140,150.742162,2.202570,0.8230,5.12,2.03,0.060730,0.016511,field,3123,6,satellite,0
621972,150.654204,2.242080,0.2999,2.07,0.80,0.007382,0.024894,filament,268,2,satellite,0
621926,150.193500,2.243143,0.3298,1.74,0.69,0.001764,0.002361,field,381,4,satellite,0
621875,149.701269,2.243884,1.0336,8.13,3.67,0.121551,0.762727,filament,5695,2,satellite,0
621840,150.722710,2.243060,1.0801,6.21,2.98,0.167641,0.490846,filament,5963,6,satellite,0
621833,150.292906,2.244288,0.8917,8.85,3.65,0.142468,0.125214,field,4076,2,satellite,0
621828,149.934433,2.244604,0.9695,1.70,0.73,0.002784,0.001334,field,5065,2,satellite,0
621801,150.496762,2.242866,0.8299,11.40,4.52,0.582845,0.342409,cluster,2856,160,satellite,0
621762,149.610540,2.243588,1.0665,2.11,1.00,0.019303,0.072044,filament,5905,2,satellite,0
621683,149.721582,2.242740,0.7054,7.02,2.87,0.095693,0.065538,field,2283,11,satellite,0
621655,149.758115,2.244236,1.1908,1.22,0.68,0.000000,0.000474,field,7139,3,satellite,0
621941,149.723746,2.243067,0.5690,3.93,1.64,0.042415,0.016214,field,1392,3,satellite,0
259157,150.310151,1.673741,0.5682,5.59,2.33,0.058480,0.139740,filament,1352,4,satellite,0
550804,149.791982,2.138022,0.9930,2.46,1.06,0.012411,0.057742,filament,5460,4,satellite,0
550826,150.595047,2.136769,0.8423,3.72,1.48,0.005996,0.006903,field,3376,10,satellite,0
258060,150.011665,1.674646,0.3797,3.54,1.42,0.089604,0.073245,field,412,47,satellite,0
258042,149.421914,1.673349,0.6497,5.90,2.48,0.383741,0.309969,cluster,1891,2,satellite,0
257893,149.522221,1.672408,0.3100,3.06,1.18,0.056053,0.045216,field,282,6,satellite,0
257811,149.657388,1.672581,0.4289,1.94,0.79,0.015289,0.043074,filament,787,2,satellite,0
257772,150.056635,1.674722,1.1307,4.94,2.46,0.157290,0.073394,field,6148,5,satellite,0
257749,150.272069,1.674465,0.9305,2.85,1.21,0.014912,0.110625,filament,4516,6,satellite,0
257730,149.959948,1.674504,1.1871,4.74,2.61,0.094231,0.125158,filament,7095,2,satellite,0
257657,149.605479,1.674192,0.8717,0.69,0.28,0.000915,0.008061,field,3845,3,satellite,0
257574,149.700412,1.673862,0.7922,3.30,1.30,0.028869,0.016117,field,2929,2,satellite,0
258154,150.375973,1.672328,0.6904,17.66,7.25,0.458550,0.199106,cluster,1940,19,satellite,0
257573,150.202799,1.676102,0.2100,35.13,12.45,0.832374,0.349922,cluster,72,48,satellite,0
257563,149.983199,1.674711,0.9476,1.64,0.70,0.026593,0.029868,filament,4756,5,satellite,0
257559,150.183746,1.673864,0.5079,4.37,1.74,0.032156,0.061204,filament,1099,7,satellite,0
257489,149.846078,1.673851,0.7004,2.63,1.08,0.042496,0.017854,field,2369,5,satellite,0
257332,149.899700,1.670801,0.3503,3.06,1.22,0.017035,0.062739,filament,412,47,satellite,0
257300,150.376818,1.673994,0.5663,3.44,1.43,0.071766,0.118482,filament,1378,3,satellite,0
257225,149.969951,1.673143,1.0065,5.70,2.46,0.570828,0.499687,cluster,5560,2,satellite,0
257173,150.165993,1.671783,0.7415,9.15,3.64,0.235187,0.201466,cluster,2501,23,satellite,0
256988,150.274527,1.673517,0.9567,4.16,1.79,0.041160,0.077749,filament,4516,6,satellite,0
256985,150.067741,1.671409,0.2141,2.24,0.80,0.078966,0.334232,filament,74,3,satellite,0
257565,149.571781,1.674342,1.1278,1.99,0.99,0.021528,0.121611,filament,6441,3,satellite,0
258321,149.576004,1.673122,0.2955,4.37,1.67,0.231714,0.375984,filament,236,3,satellite,0
256950,150.165264,1.672593,0.7072,4.27,1.74,0.021310,0.010989,field,2370,5,satellite,0
258332,150.151018,1.675567,1.0984,1.93,0.94,0.017502,0.057649,filament,6191,3,satellite,0
258353,149.519029,1.675734,0.8779,2.76,1.13,0.042097,0.025235,field,3961,2,satellite,0
259060,149.687221,1.675156,0.5259,3.28,1.30,0.021966,0.138725,filament,1208,3,satellite,0
259056,150.280081,1.675715,0.5105,13.09,5.22,0.594442,0.400295,cluster,1134,52,satellite,0
258974,150.375111,1.677178,0.6560,1.00,0.42,0.004749,0.030754,filament,1940,19,satellite,0
258850,149.953411,1.676866,0.8219,3.44,1.36,0.005170,0.015359,field,3220,3,satellite,0
258839,150.070160,1.676836,1.0971,1.16,0.56,0.011169,0.068833,filament,6148,5,satellite,0
258803,150.145127,1.675713,1.1016,1.97,0.95,0.040700,0.063072,filament,6191,3,satellite,0
258789,149.594868,1.674629,0.5698,3.34,1.39,0.030900,0.096479,filament,1421,5,satellite,0
